uid,username,followers,post,comments,created at,hasZhuYilong
5863460341,居居的官宣撒,3053,#朱一龙吴邪# ⚡#朱一龙重启之极海听雷#⚡ #重启之极海听雷#  神将日月揉进种子里，结出的花苞成了你，浩渺星汉浇灌你，酿成的晨露结成水晶，里头藏着我的爱与欣喜。你一笑，花便开。 朱一龙吴邪@朱一龙 ​,0,2小时前,是
2024583837,哟漠然,494,我在#微博剧集榜#追剧打卡，#朱一龙吴邪# [憧憬]#朱一龙重启之极海听雷# 我今天也要追重启之极海听雷哦，晚上八点爱奇艺优酷见，看朱一龙精彩演绎@朱一龙  http://t.cn/EKWtvFV ​,0,2小时前,是
1364938885,盘丝洞的小神仙,376,#朱一龙重启之极海听雷#  🏵️ #朱一龙吴邪# 🌷  🌳 #重启朱一龙#  🍀 #重启吴邪# @朱一龙  朱一龙吴邪 重启之极海听雷 朱一龙太牛了，看的时候完全没有察觉这一段有8分钟，诚邀各位品一品朱一龙这一段八分钟无台词无实物的优秀表演。 视频来源见视频链接。 http://t.cn/A6yB9gpr ​​​,0,2小时前,是
2609282403,LIUYI酱糊,448,#朱一龙重启之极海听雷# 🌟#重启之极海听雷# 🌟#朱一龙吴邪#  【朱一龙】重启听雷响，邀君入迷局。跟吴邪一起，跟随铁三角的脚步，一起去探索神秘的听雷世界！朱一龙@朱一龙  http://t.cn/A6ymixiO ​​​,0,2小时前,是
5216926324,心逐去帆若飞若扬,390,#朱一龙重启之极海听雷# 🍊 #重启之极海听雷# 🍊#朱一龙吴邪# [冰雪奇缘雪宝] #重启铁三角合体#铁三角拆不开，散了又聚青山不改！再多凶险陪你闯荡，铁三角一个角也不能少！  朱一龙@朱一龙  http://t.cn/A6y0Mv5p ​​​,0,2小时前,是
6009255057,雪儿的红发带416,183,#朱一龙吴邪# 🍊 #朱一龙重启之极海听雷# 🍊 #重启之极海听雷# 『朱一龙』我想做一个温柔的人，像你一样温柔阳光的人，因为被温柔以待的那种感觉真的太.好了，我至今都记得，那种暖暖的很舒服.的感觉会让人放松然后大哭一场发泄出所有不满的情绪，再到最后又会收拾好心情重新出发，带着笑，带着光 ​,0,2小时前,是
1852044440,熙熙攘攘小笼包,782,#朱一龙重启之极海听雷# [带着微博去旅行]#朱一龙吴邪# [带着微博去旅行]#朱一龙2020爱你不停# [带着微博去旅行]#朱一龙2020并肩前行#  朱一龙，岁月漫长，人生何处不相逢，一次回眸，一抹惊鸿。@朱一龙 ​,3,2小时前,是
5670566925,居老师的小可爱_,1200,#朱一龙重启之极海听雷# 🍊 #朱一龙吴邪# 🍊 #重启之极海听雷#  炎炎夏日，何以解忧？唯有追剧！今晚八点看重启之极海听雷，和铁三角一起继续探寻前方神秘之路！ 朱一龙吴邪@朱一龙   http://t.cn/A6y1hn7V ​​​,1,1小时前,是
6579088956,惊艳这一刻,1095823,#重启之极海听雷#：  【#朱一龙#[赞]#毛晓彤#】 胖子开玩笑乐极生悲，吴邪救人滚下陪葬坑 http://t.cn/A6yBuSl8 ​,0,1小时前,是
2939407585,龍府御笔_朱一龙Longinus,31679,#吴邪大战皮俑# 🍊#朱一龙吴邪##羡慕女皮俑# #重启之极海听雷# #铁三角大战皮俑# #吴邪善良#  吴邪睡觉女皮俑被放在床头 像不像你把朱一龙等身立牌放在房间[喵喵] 吴邪和女皮俑同床共枕 像不像你与朱一龙等身抱枕[喵喵] @朱一龙 ​,52,2小时前,是
6242146373,八卦泡泡君,935326,#重启之极海听雷# 预告15-18：吴邪倒下去的时候真的心疼死了，皮佣小姐姐终于上线了，一开口就是向吴邪告白，二叔为了逼吴邪来收铺子了。 朱一龙/吴邪 黑眼镜/陈楚河 陈明昊/王胖子 张起灵/黄俊捷 http://t.cn/A6y1FVci ​,10,14小时前,是
5951219126,影视剧学长,3223015,朱一龙#重启之极海听雷# 吴邪放狠话前动耳朵这里！啊啊啊啊啊啊啊我不会了啊啊啊啊啊[憧憬] ​,107,12小时前,是
6835565360,朱玉氏,1840,#张起灵救吴邪# [憧憬]#朱一龙吴邪# [憧憬]#重启之极海听雷# [憧憬]#朱一龙重启之极海听雷#   呜呜呜，小哥救吴邪这里，这个景也太好看了  朱一龙@朱一龙 动图源自水印 ​,2,2小时前,是
6601774167,平素有酒一杯,33,#朱一龙重启之极海听雷# [并不简单]#朱一龙吴邪# 刚刚有个小可爱问我怎么知道二叔讲的故事是瞎编的……想想可怜的论文男母雪海，二叔一开始压根不知道有母雪海这号人的存在，还让京叔去查，结果告诉吴邪娃儿的时候那叫一个如数家珍、上帝视角，二叔江湖老狐狸实锤[doge]，接下来就看吴邪娃儿上不上当了 ​,0,1小时前,是
5147325032,夜寒轩一,341,#重启之极海听雷[超话]# 重启朱一龙饰演的吴邪掉进南海王地宫后有一个七分钟的个人solo，从头到尾只有两句台词但朱一龙演的一点都不会让人出戏或者感到拖沓。朱一龙演技牛！#朱一龙重启之极海听雷# ​,0,1小时前,是
2625731221,白日龙梦,320,#朱一龙重启之极海听雷#🌊 #重启之极海听雷#⚡#朱一龙吴邪#   🏝 我喜欢春天的花，夏天的雨，秋天的风，冬天的雪和四季里的你。超爱朱一龙～(^з^)-♡ @朱一龙 ​,0,1小时前,是
2361298085,天命風流君子之交淡如水-雅,1413,#张起灵救吴邪#  2015初启 VS 2020重启 历史是惊人的相似！ 善良的天真为了救别人准备牺牲自己  然而  霸道瓶子：有我在，不许你天真死！！！！[doge][doge][doge]  #盗墓笔记重启之极海听雷##盗墓笔记超级季播剧# #初代剧版瓶邪# #三代剧版瓶邪# http://t.cn/A6yBuVvV ​,2,1小时前,否
6524418754,我有剧你有网,543040,@朱一龙  @重启之极海听雷官微 ​   #重启之极海听雷# #朱一龙#  重启之极海听雷第一季第1集《重启》吴邪不解三叔为何给自己留块地，想在死前知道三叔的下落 http://t.cn/A6yBmIsE ​,0,2小时前,是
5062266188,朱5龙,340,#朱一龙重启之极海听雷# 🌸 #朱一龙吴邪# 🌸  #朱一龙2020爱你不停# [太开心] #朱一龙2020并肩前行# 『朱一龙』 你是恢弘诗章，你是星辉晴朗，你是海啸中鲸鱼的脊梁。你是夜色将至时微光，让人甘愿披荆斩棘前往。 @朱一龙 ​​​,2,2小时前,是
3830404302,姜生姜手帐,101,#小手帐大世界#手帐拼贴分享Day140 出镜: 《警示线》归隐组 又来一张帅气小哥哥～ 这两天在看《重启之极海听雷》，顺便再刷一次《沙海》～超好看～ 今天一大早就起床去体检了，漫长的排队啊～现在终于全部搞定了耶[并不简单] http://t.cn/A6yBmGOB http://t.cn/R2WxpeZ ​,0,2小时前,否
6449185031,小橘吐泡泡呀,612,#朱一龙吴邪#  [哈哈]#朱一龙重启之极海听雷#  [哈哈]#重启之极海听雷# [哈哈]#朱一龙唱红日#   《重启》铁三角合唱《红日》，简直太带感，太燃了！这种欢快的氛围简直我太爱了！铁三角要给我一直好好~~~朱一龙吴邪冲鸭[加油]@朱一龙 http://t.cn/A6y18dP3 ​​​,4,2小时前,是
5999640693,甜橘哒夏天,752,#朱一龙重启之极海听雷# 🍎 #朱一龙吴邪# 🍎 #朱一龙2020爱你不停#    ᴳ²   以千山为证，纵荆棘载途，亦不离不弃。     以万水为凭，许斗转星移，亦一路同行。    ----- 朱一龙  @朱一龙     http://t.cn/A6y3unut ​​​,0,2小时前,是
5723589445,可乐冰棒棒,207,不撕，谁再内涵因为我哥流量大，小哥演员新人，内涵欺负新人，扣锅防爆的，剪辑师故意剪戏不给镜头的，我就甩你一脸替身图（为了安全替身正常）#重启之极海听雷# #张起灵救吴邪# 图3通告单演员根本没去 ​,2,10小时前,否
1751106815,伍脊六兽,165321,发布了头条文章：《两大流量隔空对打：朱一龙《重启》自带热度，鹿晗凭新剧稳赚口碑》 #朱一龙重启之极海听雷# #鹿晗穿越火线#  http://t.cn/A6yBmA6Q ​,1,2小时前,是
5887818747,朱一龙的小蓝帽,192,#朱一龙重启之极海听雷# 🔥 #朱一龙吴邪# 🔥 #重启之极海听雷#  朱一龙吴邪@朱一龙 专属探险行程正式公开，接下来一起冒险吧[拳头]  朱一龙吴邪，朱一龙重启之极海听雷 @朱一龙  http://t.cn/A6ypeEFs ​​​,8,2小时前,是
6449185031,小橘吐泡泡呀,612,#朱一龙重启之极海听雷# ⭐️#朱一龙吴邪#⭐️#吴邪大战皮俑#⭐️#重启之极海听雷#  演员嘛，你到底要做什么，你想干嘛？要是确定自己就想当演员，那就按演员这条路走，我觉得应该不会有错。  朱一龙   http://t.cn/A6y1HW92  超精彩打戏待解锁[ok] http://t.cn/A6y1HjqW ​​​朱一龙@朱一龙 ​​​,4,2小时前,是
6083555709,甜橘气气,256175,#朱一龙重启之极海听雷#[憧憬] #朱一龙吴邪# [憧憬]#重启之极海听雷#  这个答主一直有更新，真开心，看完神清气爽。包包们多去支持，多分享。[憧憬]  如何评价朱一龙在《重启之极海听雷》中饰演的吴邪？ 👉 http://t.cn/A6yBxrFy   来源: @知乎 ​,123,10小时前,是
5247525828,综艺鉴赏,297862,重启之极海听雷 你要的吴邪这里都有，超长花絮满足你#重启之极海听雷# http://t.cn/A6yBmv2I ​,0,2小时前,否
5558611420,是金橘殿下啊,106,#朱一龙重启之极海听雷# ⚡️#朱一龙吴邪# ⚡️#重启之极海听雷#  ⚡#重启官宣加更#   铁三角十年再聚重启险途，好奇心逐秘探索雷声之境。怪诞诡奇，危机重重，一起去冒险吧！@朱一龙 ​,1,2小时前,是
2307407214,云籮儿,890,#朱一龙重启之极海听雷#  🍡 #朱一龙吴邪#  🍡 #朱一龙演技#  🍡 #重启之极海听雷#  不信鬼神， 亦不惧人心。 一腔热血， 满身赤诚， 便敢闯一闯诡地异景， 破一破魑魅魍魉。 敬请期待！ 朱一龙饰演的吴邪将带来怎样的冒险之旅！  『朱一龙』 心之所向， 有似万丈迷津， 其中并无舟可渡， 除了自 ​,2,2小时前,是
5638345425,小胡包甜甜居,444,#朱一龙重启之极海听雷#🍓 #朱一龙吴邪# 🍓 #重启之极海听雷#🍓  #朱一龙 并肩前行#   看了昨晚剧情，皮俑小姐姐绝美姿态，握手那一刻，我想魂穿她，不管我就是那位和吴邪一起躺着，被他扛着，被他拉的皮俑小姐姐，朱一龙你觉得呢？哈哈哈@朱一龙 ​,2,2小时前,是
3186496010,不会唱歌的小哥哥,10097,《重启之极海听雷》插曲：往下跳——朱一龙 http://t.cn/A6yBngyp ​,0,2小时前,是
6535138514,田田甜甜321,682,#朱一龙重启之极海听雷# [音乐]#朱一龙吴邪# [音乐]#重启之极海听雷# [音乐]#朱一龙2020并肩前行#   『朱一龙吴邪』  但愿你一路喜乐平安，  桥都坚固，隧道都光明。  早安朱一龙@朱一龙 ​,130,6小时前,是
7053080294,且听龙吟-ZyL,11981,#朱一龙重启之极海听雷#  [带着微博去旅行] #朱一龙吴邪#  [带着微博去旅行] #重启之极海听雷#   朱一龙｜@朱一龙   湿发小天真有没有很邪帝呀  带上朱一龙吴邪冲鸭的活粉小尾巴 ​,1,2小时前,是
6575665211,朱一龙后援打投站,304931,#朱一龙吴邪# 😋#朱一龙重启之极海听雷#  武汉的包妹幸福啦，二龙已经等你来打卡！ dy新视频，一起去一条龙吧～  dy：武汉杜莎夫人蜡像馆  朱一龙｜吴邪@朱一龙 ​ ​​​​,19,2小时前,是
6132336797,Cuber-三水灵邪一线天,626,#重启之极海听雷##黄俊捷#  看了小黄高考完后的一个采访，他在采访里说自己喜欢养生，这让我想到他演的角色张起灵就是一个百岁老人，他还真的蛮适合演小哥的啊哈哈哈哈哈哈[二哈] http://t.cn/A6yBnjmc ​,0,2小时前,否
7308822837,笼屉娱乐爆料,404,#羡慕女皮俑#  流量小花俑俑子炒作恋情，居然还给自己买了热搜！ 让我们期待一下男方吴邪的回应！#朱一龙重启之极海听雷# ​,4,2小时前,是
5638345425,小胡包甜甜居,444,#朱一龙重启之极海听雷#🍓 #朱一龙吴邪# 🍓 #重启之极海听雷#🍓  #朱一龙 并肩前行#   看了昨晚剧情，皮俑小姐姐绝美姿态，握手那一刻，我想魂穿她，不管我就是那位和吴邪一起躺着，被他扛着，被他拉的皮俑小姐姐，朱一龙你觉得呢？哈哈哈@朱一龙 ​,2,2小时前,是
3186496010,不会唱歌的小哥哥,10097,《重启之极海听雷》插曲：往下跳——朱一龙 http://t.cn/A6yBngyp ​,0,2小时前,是
7053080294,且听龙吟-ZyL,11981,#朱一龙重启之极海听雷#  [带着微博去旅行] #朱一龙吴邪#  [带着微博去旅行] #重启之极海听雷#   朱一龙｜@朱一龙   湿发小天真有没有很邪帝呀  带上朱一龙吴邪冲鸭的活粉小尾巴 ​,1,2小时前,是
6575665211,朱一龙后援打投站,304931,#朱一龙吴邪# 😋#朱一龙重启之极海听雷#  武汉的包妹幸福啦，二龙已经等你来打卡！ dy新视频，一起去一条龙吧～  dy：武汉杜莎夫人蜡像馆  朱一龙｜吴邪@朱一龙 ​ ​​​​,19,2小时前,是
7026223823,蔓蔓珠华,669,#朱一龙重启之极海听雷# ☺ #朱一龙吴邪# ☺ #朱一龙2020并肩前行# ☺ #朱一龙2020爱你不停#                                        🎲🎲🎲 『朱一龙』你在漫漫人世温柔的坦荡，十年蜕生磊落的锋芒。明知你同我山高水阔来日方长，原谅我无法自己，就贪你此刻风光。@朱一龙 ​​​,3,2小时前,是
6132336797,Cuber-三水灵邪一线天,626,#重启之极海听雷##黄俊捷#  看了小黄高考完后的一个采访，他在采访里说自己喜欢养生，这让我想到他演的角色张起灵就是一个百岁老人，他还真的蛮适合演小哥的啊哈哈哈哈哈哈[二哈] http://t.cn/A6yBnjmc ​,0,2小时前,否
7308822837,笼屉娱乐爆料,404,#羡慕女皮俑#  流量小花俑俑子炒作恋情，居然还给自己买了热搜！ 让我们期待一下男方吴邪的回应！#朱一龙重启之极海听雷# ​,4,2小时前,是
1851439687,金橘酒酿,51651,#朱一龙重启之极海听雷#    ！！！！！诚邀首页进来看这个邪帝！！！发现电话机旁的信封之后大概只犹豫了一秒，脑内飞速判断形势，转过来的表情马上变得警惕又凌厉，扫视四周的眼神像是能让躲在暗处的人无所遁形。  好凶好凶好凶好凶喔！ 和那个说“这还难啊”的是同一个人？🙉 ​,123,13小时前,是
5815488791,眼里心里都是龙,864,#朱一龙重启之极海听雷#   和小朋友一起追剧呀(´▽｀)   亲亲朱一龙吴邪@朱一龙 ​,22,14小时前,是
6527075030,橘子味奶糕,420,#朱一龙重启之极海听雷#🌪 #朱一龙吴邪#🌪 #重启之极海听雷# 🌪#往下跳别名吴邪遗书# 🌪#吴邪大战皮俑# 🌪#重启#  小邪的专属小铲铲[太开心] 朱一龙活蹦乱跳的小尾巴@朱一龙 ​,32,3小时前,是
6491783114,糖葫芦味的小笼包,1507,#朱一龙重启之极海听雷# [大侦探皮卡丘微笑]#朱一龙吴邪#  【朱一龙】 吾爱诗三百，亦曰思无邪。 得失有几多，真假可难辨？十年逆迷局，孤灯候麒麟。 麒麟一朝归，重启往听雷 “清新脱俗小郎君，出水芙蓉弱官人。”风霜不覆面，心已百炼钢。故人归来日，天真重开时。@朱一龙 ​,1,2小时前,是
6495695450,DC林诗涵,368,#黄梦莹[超话]# hmy#全世界最好的黄梦莹#   “我拍的东西    你没有权利拿走”  #黄梦莹重启之极海听雷# ｜哑女@黄梦莹maggie  自截｜🈲 二改｜🈲 商用｜🉑 二传｜二传标原 ​,0,2小时前,否
6622951434,生生眼里有星星,205,#朱一龙重启之极海听雷# 🌟 #朱一龙2020爱你不停# 🌟#朱一龙2020并肩前行#  『朱一龙』 表演的道路没有尽头， 我愿在未来继续匍匐前行， 做一个表演艺术的信徒。@朱一龙  看预告感觉下周可以看到绝美吐血！[太开心][太开心][太开心] ​​​,0,2小时前,是
7288674486,有个小甜橘,62,#羡慕女皮俑#🍊#朱一龙吴邪# 🍊#重启之极海听雷#   我也想要被朱一龙这样拉手手！🍋  女人皮俑真乃人生赢家！@朱一龙 ​,0,2小时前,是
